x_lambert,y_lambert,nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org,ECOPROVINC,ECOZONE_2,ZONE_NAME
4280802.567,2568466.657,1293686,0,2018-JUL-24,1,F,NA,BC,14,ESSFMV3,54,10,28,325,1244,V,T,U,0.88,TC,OP,MULT,LS,N,NA,NA,NA,166.85,17.47,7.23,2,NA,2.13,0.16,0.02,0,98.31,11.06,5.76,1.79,3.24,0,5.19,0.73,0.12,0.26,0.95,9.32,2.58,46.57,10.21,41.38,8.77,1.44,15,NA,26.8,40.3,29.7,NA,NA,NA,NA,NA,NA,NA,NA,471.1,0.08,14.1,14,Montane Cordillera
4297733.013,2558466.077,1293691,0,2002-AUG-19,0,N,NR,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,10,246,1005,V,T,U,0,TC,SP,SNGL,MS,U,CMI4-0203-FO1,203,982,110.48,13.96,0,0,NA,1.06,NA,NA,NA,74.64,7.08,0,0,NA,NA,0,NA,0.96,NA,0.91,9.32,3.25,59.01,14.35,59.01,14.35,0,53.5,NA,32.1,33.9,36.5,46.3,32.7,NA,NA,NA,NA,NA,NA,322.75,0.19,14.1,14,Montane Cordillera
4297734.341,2558466.481,1293691,0,2014-AUG-29,1,F,NA,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,10,246,1005,V,T,U,0,TC,OP,SNGL,TS,N,CMI4-0203-FO1,NA,NA,124.73,11.25,0,0,NA,1.15,NA,NA,0,88.4,4.69,0,0,13.14,0.7,0,0.19,0.94,0.33,1.48,7.29,2.44,62.03,17.27,62.03,17.27,0,15,NA,68.2,71.9,27.2,NA,NA,NA,NA,NA,NA,NA,NA,266.97,0.29,14.1,14,Montane Cordillera
4314674.899,2548484.966,1293696,0,2001-JUN-18,0,N,NR,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,25,260,740,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0075-FO1,203,982,272.12,19.2,9.23,0.26,NA,2.51,NA,NA,NA,155.86,10.71,10.71,0.22,NA,NA,2.04,NA,0.1,NA,NA,NA,NA,54.33,18.26,52.29,17.83,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4314676.227,2548485.371,1293696,0,2014-AUG-28,1,F,NA,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,25,260,740,V,T,U,0,TC,OP,COMP,MS,N,CMI4-0075-FO1,NA,NA,199.67,139.01,12.73,3.62,NA,2.49,0.52,0.14,0,115.04,71.44,12.52,2.25,0.07,0,0,1.28,0.05,1.95,2.84,10.74,3.52,101.94,32.17,101.94,32.17,0,35,NA,35.5,38.7,19.6,16.1,NA,NA,NA,NA,NA,NA,NA,267.03,0.22,14.1,14,Montane Cordillera
4321649.79,2521559.275,1300581,0,2001-JUN-13,0,N,NR,BC,14,Sub-BorealSpruceWillowWetCool,-1,10,15,38,738,V,T,U,0.86,TC,OP,SNGL,MS,U,CMI4-0086-FO1,203,981,269.62,4.22,0.9,0,NA,1.81,NA,NA,NA,142.92,2.55,1.2,0,NA,NA,0,NA,0.14,NA,NA,NA,NA,312.48,95.09,312.48,95.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4321649.79,2521559.275,1300581,0,2014-AUG-24,1,F,NA,BC,14,Sub-BorealSpruceWillowWetCool,-1,10,15,38,738,V,T,U,0,TC,OP,COMP,TS,N,CMI4-0086-FO1,NA,NA,339.72,5.8,3.83,0,NA,2.09,9.54,2.64,0,173.67,2.25,3.77,0,0.61,0,0,0.36,0.22,1.8,1.2,8.64,2.89,287.24,86.9,287.24,86.9,0,35,NA,45.5,75.6,24.7,18.9,NA,NA,NA,NA,NA,NA,NA,245.33,0.24,14.1,14,Montane Cordillera
4423482.088,2461844.642,1300611,0,2001-JUL-29,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirBullmooseMoistVeryCold,-1,10,8,242,1300,V,T,U,0.23,TC,SP,SNGL,MS,U,CMI4-0094-FO1,200,969,134.57,13.92,5.95,0,NA,0.73,NA,NA,NA,91.52,8.99,7.72,0,NA,NA,0,NA,0.48,NA,NA,NA,NA,80.25,20.33,80.25,20.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4243852.947,2544579.535,1307441,0,2004-JUN-26,0,N,NR,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,3,-1,770,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0520-FO1,203,982,355.17,41.72,0.52,0,NA,2.56,NA,NA,NA,194.63,22.19,0.58,0,NA,NA,0,NA,0.13,NA,NA,0,0,84.49,29.77,84.49,29.77,0,48,NA,18.5,41.9,25.8,14.6,5.7,NA,NA,NA,NA,NA,NA,512.94,0.06,14.1,14,Montane Cordillera
4243854.277,2544579.938,1307441,0,2014-JUL-26,1,F,NA,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,3,-1,770,V,T,U,3.73,TC,OP,SNGL,TS,N,CMI4-0520-FO1,NA,NA,90.33,243.47,0.25,0,NA,1.31,2.78,0.88,0,55.36,122.22,0.49,0,0.01,0,0,1.72,0.19,2.95,2.37,31.18,11.35,93.36,33.65,93.36,33.65,0,15,NA,24.7,59.3,30.2,NA,NA,NA,NA,NA,NA,NA,NA,304.98,0.19,14.1,14,Montane Cordillera
4277753.824,2524573.232,1307451,0,2001-JUN-15,0,N,NR,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,40,35,810,V,T,U,3.65,TC,SP,SNGL,MS,U,CMI4-0083-FO1,203,982,47.77,99.86,9.61,0,NA,1.22,NA,NA,NA,28.25,50.11,12.03,0,NA,NA,12.35,NA,0.24,NA,NA,NA,NA,316.47,95.06,304.12,92.55,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,14,Montane Cordillera
4277753.824,2524573.232,1307451,0,2014-AUG-26,1,F,NA,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,40,35,810,V,T,U,0,TC,OP,MULT,MS,N,CMI4-0083-FO1,NA,NA,79.44,40.65,7.24,0,NA,1.5,5.3,1.74,0,51.21,18.8,7.13,0,0.53,0.76,0,2.01,0.33,0.51,0.73,5.37,1.8,247.93,78.24,247.93,78.24,0,15,NA,45.7,51,32.9,NA,NA,NA,NA,NA,NA,NA,NA,293.65,0.24,14.1,14,Montane Cordillera
4132210.299,2587863.041,1314291,0,2002-JUN-27,0,N,NR,BC,14,Sub-BorealSpruceDryCool,-1,10,5,-1,998,V,T,U,0,TC,OP,SNGL,MS,U,CMI5-0232-FO1,203,980,17.8,0,5.01,0,NA,0.85,3.9,0.69,NA,15.7,0,4.95,0,NA,NA,0,NA,0.68,NA,0.66,2.71,1.02,8.72,2.27,8.72,2.27,0,55,NA,3.8,7,23.7,9.5,11.4,NA,NA,NA,NA,NA,NA,383.99,0.06,14.1,14,Montane Cordillera
4132206.773,2587848.2,1314291,0,2017-AUG-20,1,F,NA,BC,14,SBSMC2-02,26,10,12,110,1024,V,T,U,0,TC,OP,SNGL,MS,N,DISEASE (STEM CANKERS) AND SMALL MAMMAL (SQUIRREL) DAMAGE PRESENT BUT NOT SIGNIFICANT.,NA,NA,89.53,1.88,0.02,0,NA,2.54,1.38,0.24,0,56.61,1.19,0.03,0,1.79,0,0,0.49,0.59,1.13,0.05,4.14,1.3,13.06,3.14,13.06,3.14,0,15,NA,27,29.4,22.9,NA,NA,NA,NA,NA,NA,NA,NA,257.18,0.15,14.1,14,Montane Cordillera
4199943.989,2547677.007,1314311,0,2002-AUG-12,0,N,NR,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,6,67,860,V,T,U,0,TC,SP,SNGL,MS,U,CMI4-0131-FO1,203,980,167.42,8.85,3.13,0,NA,1.22,NA,NA,NA,93.37,4.86,2.6,0,NA,NA,0,NA,0.7,NA,1.56,26.3,10.36,53.54,20.47,53.54,20.47,0,46.5,NA,11.7,18.3,10.1,9.9,3,NA,NA,NA,NA,NA,NA,365.93,0.05,14.1,14,Montane Cordillera
4199945.784,2547678.275,1314311,0,2014-JUL-21,1,F,NA,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,6,67,860,V,T,U,0.9,TC,SP,SNGL,ES,N,CMI4-0131-FO1,NA,NA,0,0,1.68,0,NA,0.07,7.66,2.62,0,1,0,3.38,0,0,0,0,0.95,0.5,0.19,4.08,26.36,8.83,74.37,23.87,74.37,23.87,0,15,NA,17.7,47.1,21.3,NA,NA,NA,NA,NA,NA,NA,NA,362.33,0.22,14.1,14,Montane Cordillera
4335644.112,2467675.697,1314351,0,2002-AUG-14,0,N,NR,BC,14,Sub-BorealSpruceVeryWetCool,-1,10,5,-1,900,V,T,U,0,TC,SP,SNGL,MS,U,CMI4-0156-FO1,203,981,0,0,0.24,0,NA,NA,NA,NA,NA,0,0,1.03,0,NA,NA,0,NA,8.12,NA,0,4.63,1.55,150.34,35.19,150.34,35.19,0,15,NA,103.2,170.1,39.8,NA,NA,NA,NA,NA,NA,NA,NA,472.03,0.11,14.1,14,Montane Cordillera
4335645.441,2467676.104,1314351,0,2014-AUG-18,1,F,NA,BC,14,Sub-BorealSpruceVeryWetCool,-1,10,5,-1,900,V,T,U,0,TC,OP,SNGL,ES,N,CMI4-0156-FO1,NA,NA,10.95,0,6.13,0,NA,0.37,0.9,0.25,0,14.67,0,8.68,0,0.63,0,5.7,0.27,2.41,0.37,0,0,0,65.5,14.83,59.8,13.62,1.21,55,NA,141.8,169.7,37.3,48.8,5.2,NA,NA,NA,NA,NA,NA,334.53,0.24,14.1,14,Montane Cordillera
4352629.704,2457709.522,1314356,0,2002-AUG-13,0,N,NR,BC,14,Sub-BorealSpruceVeryWetCool,-1,10,10,2,812,V,T,U,0,TC,SP,SNGL,MS,U,CMI4-0251-FO1,200,970,0,26.29,1.72,0,NA,1.2,48.1,5.63,NA,0,12.88,3.62,0,NA,NA,7.5,NA,2.5,NA,1.07,1.23,0.41,127.17,32.69,119.67,30.61,2.08,55,NA,8.9,36.6,33.8,29.5,19,NA,NA,NA,NA,NA,NA,358.33,0.11,14.1,14,Montane Cordillera
4420620.127,2417919.211,1314376,0,2002-AUG-16,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirCaribooWetCold,-1,10,11,284,1545,V,T,U,0,TC,SP,SNGL,MS,U,CMI4-0177-FO1,200,970,171.75,97.1,2.19,0,NA,1.06,2.05,0.57,NA,117.76,59.47,4.44,0,NA,NA,0,NA,0.75,NA,0.82,12.53,4.2,124.81,35.49,124.81,35.49,0,55,NA,16.4,20.9,57.6,31.1,16.2,NA,NA,NA,NA,NA,NA,292.84,0.19,14.1,14,Montane Cordillera
4420620.127,2417919.211,1314376,0,2014-AUG-23,1,F,NA,BC,14,EngelmannSpruce--SubalpineFirCaribooWetCold,-1,10,11,284,1545,V,T,U,0,TC,OP,COMP,TS,N,CMI4-0177-FO1,NA,NA,195.15,66.58,3.54,0,NA,1.01,NA,NA,0,126.38,31.68,5.6,0,0,0,0,0.8,0.4,2.91,3.44,5.86,1.69,137.63,38.15,137.63,38.15,0,15,NA,46.2,50.3,29.9,NA,NA,NA,NA,NA,NA,NA,NA,248.3,0.26,14.1,14,Montane Cordillera
4240785.095,2500658.011,1321206,0,2004-AUG-24,0,N,NR,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,2,999,690,V,T,U,9.88,TM,OP,SNGL,MS,U,CMI4-0548-FO1,203,982,301.86,3.21,0.08,0,NA,2.54,NA,NA,NA,171.91,1.79,0.14,0,NA,NA,0,NA,0.54,NA,NA,0,0,79.29,23.23,79.29,23.23,0,47,NA,36.1,54.7,19.6,14.6,7.7,NA,NA,NA,NA,NA,NA,423.65,0.12,14.1,14,Montane Cordillera
4240786.89,2500659.283,1321206,0,2014-JUL-27,1,F,NA,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,2,999,690,V,T,U,0,TM,OP,SNGL,LS,N,CMI4-0548-FO1,NA,NA,243.24,91.57,0.02,0,NA,2.23,1.06,0.39,0,139.37,44.41,0.03,0,0.2,0,0,1.31,0.33,1.12,2.1,10.8,3.36,90.65,27.15,90.65,27.15,0,15,NA,24.9,32.6,26.2,NA,NA,NA,NA,NA,NA,NA,NA,269.9,0.22,14.1,14,Montane Cordillera
4342665.346,2440719.69,1321236,0,2003-JUL-14,0,N,NR,BC,14,Sub-BorealSpruceWillowWetCool,-1,10,4,-1,675,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0436-FO1,203,981,60.8,5.21,3.86,1.55,NA,2.13,4.15,0.63,NA,49.02,4.75,3.15,2.59,NA,NA,0,NA,0.38,NA,0.47,1.97,0.55,29.69,8.22,29.69,8.22,0,55,NA,59,74.6,29.6,28.1,9.2,NA,NA,NA,NA,NA,NA,247.53,0.19,14.1,14,Montane Cordillera
4342665.346,2440719.69,1321236,0,2014-AUG-18,1,F,NA,BC,14,Sub-BorealSpruceWillowWetCool,-1,10,4,-1,675,V,T,U,0,TC,DE,COMP,MS,N,CMI4-0436-FO1,NA,NA,179.61,3.73,0.03,0,NA,4.37,NA,NA,0,115.45,3.71,0.03,0,0.45,0,0,1.83,0.39,0.95,0.25,9.26,3.1,37.16,10.95,37.16,10.95,0,15,NA,20,21.4,20.8,NA,NA,NA,NA,NA,NA,NA,NA,181.48,0.26,14.1,14,Montane Cordillera
4230770.009,2483689.198,1328086,0,2002-AUG-13,0,N,NR,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,4,-1,780,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0301-FO1,203,982,337.5,72.65,0.57,0,NA,3.48,NA,NA,NA,176.02,36.24,1.18,0,NA,NA,27.5,NA,0.31,NA,2.44,12.9,4.7,144.44,50.66,116.94,40.65,10.01,55,NA,13.4,15,19.9,7.3,5,NA,NA,NA,NA,NA,NA,178.91,0.15,14.1,14,Montane Cordillera
4230771.341,2483689.602,1328086,0,2014-JUL-19,1,F,NA,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,4,160,780,V,T,U,0,TC,SP,SNGL,ES,N,CMI4-0301-FO1,NA,NA,0,0,2.26,0,NA,NA,10.28,3.74,0,0,0,3.63,0,0.15,0,2.03,2.19,1.14,1.65,0.81,31.35,10.5,49.39,16.29,47.36,15.61,0.68,15,NA,24.8,27.5,20.8,NA,NA,NA,NA,NA,NA,NA,NA,160.83,0.44,14.1,14,Montane Cordillera
4298700.874,2443680.292,1328106,0,2002-AUG-15,0,N,NR,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,9,110,780,V,N,U,0,SL,DE,NA,MS,U,CMI4-0277-FO1,203,981,6.84,0,1.76,0,NA,0.57,NA,NA,NA,8.92,0,5.42,0,NA,NA,0,NA,0.53,NA,11.59,6.36,2.61,25.29,8.32,25.29,8.32,0,32,NA,5.1,22.4,65.7,57.3,NA,NA,NA,NA,NA,NA,NA,319.73,0.09,14.1,14,Montane Cordillera
4254720.616,2446683.576,1334976,0,2003-JUL-26,0,N,NR,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,2,999,725,V,N,W,0,HG,DE,NA,MS,U,CMI4-0381-FO1,203,982,6.76,2.87,0,0.35,NA,0.28,17.35,2.6,NA,5.66,1.85,0,0.32,NA,NA,11.2,NA,1.14,NA,0.44,6.6,1.4,91.81,21.02,80.61,19.34,1.68,55,NA,6,16.2,38.9,36.6,50.2,NA,NA,NA,NA,NA,NA,436.53,0.12,14.1,14,Montane Cordillera
4254721.948,2446683.982,1334976,0,2014-JUL-18,1,F,NA,BC,14,Sub-BorealSpruceStuartDryWarm,-1,10,2,999,725,V,T,U,0,TC,OP,SNGL,ES,N,CMI4-0381-FO1,NA,NA,27.4,0,0,0,NA,0.81,NA,NA,0,20.07,0,0,0,0,0,0,0.55,0.49,2.25,0.8,7.1,2.18,38.96,9.75,38.96,9.75,0,15,NA,27.5,44.1,26.1,NA,NA,NA,NA,NA,NA,NA,NA,233.63,0.25,14.1,14,Montane Cordillera
4288711.54,2426684.021,1334986,0,2003-JUL-22,0,N,NR,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,7,325,898,V,T,U,0,TC,DE,SNGL,MS,U,CMI4-0322-FO1,203,982,575.94,43.73,23,9.33,NA,8.49,NA,NA,NA,311,21.86,16.58,5.8,NA,NA,0,NA,0.47,NA,1.77,7.53,2.09,109.18,22.64,109.18,22.64,0,55,NA,25,42.7,41.7,26.4,14.3,NA,NA,NA,NA,NA,NA,341.3,0.11,14.1,14,Montane Cordillera
4288711.54,2426684.021,1334986,0,2014-AUG-09,1,F,NA,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,10,7,325,898,V,T,U,13.15,TC,OP,COMP,LS,N,CMI4-0322-FO1,NA,NA,219.56,339.06,6.94,0,NA,6.81,NA,NA,0,133.44,164.46,5.45,0,0.31,0,0,0.07,1.05,1.3,9.18,13.95,4.58,157.11,50.68,157.11,50.68,0,15,NA,21.2,48.2,25.1,NA,NA,NA,NA,NA,NA,NA,NA,382.8,0.2,14.1,14,Montane Cordillera
4268717.91,2392669.257,1348746,0,2003-JUN-24,0,N,NR,BC,14,Sub-BorealSpruceMoistWarm,-1,10,23,254,810,V,T,U,0,TC,OP,SNGL,MS,U,CMI4-0264-FO1,203,982,578.97,87.36,5.66,9.77,NA,6.35,20.8,3.7,NA,279.57,41.97,4.58,4.8,NA,NA,30.4,NA,0.29,NA,4.2,11.23,3.76,125.91,30.41,95.51,25.85,4.56,55,NA,28.5,58.6,29.6,17,8.4,NA,NA,NA,NA,NA,NA,494.98,0.08,14.1,14,Montane Cordillera
4268717.91,2392669.257,1348746,0,2009-AUG-04,1,F,NA,BC,14,Sub-Boreal Spruce Moist Warm,-1,10,23,254,810,V,T,U,0,TC,OP,SNGL,MS,N,CMI4-0264-FR1,NA,NA,626.72,55.02,18.5,35.7,NA,6.2,18.85,2.83,NA,306.65,25.78,17.03,24.47,0,0,0,1.11,0.33,0.31,2.45,22.89,7.51,168.46,56.68,168.46,56.68,0,15,NA,42.5,45.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,453.94,0.12,14.1,14,Montane Cordillera
4268719.243,2392669.665,1348746,0,2014-JUL-16,2,F,NA,BC,14,Sub-BorealSpruceMoistWarm,-1,10,23,254,810,V,T,U,4.31,TC,OP,COMP,LS,N,CMI4-0264-FO1,NA,NA,634.07,67.83,5.5,3.61,NA,5.89,NA,NA,0,303.23,30.6,6.65,1.83,0.05,0,14,1.41,0.21,1.04,3.58,42.15,13.83,266.78,83.47,252.78,80.5,2.97,15,NA,29.8,74.2,10.9,NA,NA,NA,NA,NA,NA,NA,NA,379.95,0.18,14.1,14,Montane Cordillera
4238690.043,2341590.076,1369386,0,2002-JUL-18,0,N,NR,BC,14,Sub-BorealSpruceBlackwaterDryWarm,-1,10,0,999,880,V,T,U,0,TC,OP,SNGL,MS,U,CMI1-0159-FO1,203,982,0,0,3.33,0,NA,0,13.6,3.95,NA,0,0,5.24,0,NA,NA,0,NA,1.34,NA,1.14,9.45,2.82,39.31,8.6,39.31,8.6,0,55,NA,14.2,16.4,14.9,7.1,8.7,NA,NA,NA,NA,NA,NA,81.59,0.21,14.1,14,Montane Cordillera
4238693.342,2341598.383,1369386,0,2013-AUG-22,1,F,NA,BC,14,Sub-BorealSpruceBlackwaterDryWarm,-1,10,0,999,880,V,T,U,0,TC,OP,SNGL,ES,N,CMI1-0159-FO1,NA,NA,36.02,0,24.91,4.36,NA,1.44,7.38,1.11,0.06,24.45,0,18.25,3.31,0.85,0,0,1.7,1.17,0.83,0.52,8.03,2.24,16.43,4.54,16.43,4.54,0,35,NA,19.8,26.4,24,11.4,NA,NA,NA,NA,NA,NA,NA,272.63,0.17,14.1,14,Montane Cordillera
4074642.063,2645074.072,1307391,0,2002-JUL-01,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMoistCold,-1,9,9,349,1077,V,T,U,1.82,TC,OP,SNGL,MS,U,CMI5-0189-FO1,202,972,22.6,2.36,0.78,0,NA,0.2,9.35,3.47,NA,16.15,1.38,1.34,0,NA,NA,0,NA,0.33,NA,8.42,13.02,4.34,15.61,4.89,15.61,4.89,0,55,NA,21,50.6,20,25.1,17.2,NA,NA,NA,NA,NA,NA,522.53,0.05,14.2,14,Montane Cordillera
4074646.709,2645072.197,1307391,0,2017-AUG-19,1,F,NA,BC,14,ESSFMC-01,26,9,12,20,1082,V,N,U,1.14,ST,OP,NA,ES,N,YEARS ESTIMATED,NA,NA,25.47,4.9,5.58,0,NA,0.88,7.28,2.05,0,23.63,2.69,7.46,0,0.83,0.12,1.8,4.38,0.08,0.25,0.98,12.09,2.82,70.25,18.47,68.45,17.97,0.5,15,NA,45,59.8,23.6,NA,NA,NA,NA,NA,NA,NA,NA,397.6,0.16,14.2,14,Montane Cordillera
4108447.141,2624912.475,1307401,0,2001-AUG-28,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,9,10,155,955,V,T,U,0,TC,DE,SNGL,MS,U,CMI5-0130-FO1,202,972,258.82,0,0.25,0,NA,4.11,NA,NA,NA,152.16,0,0.29,0,NA,NA,0,NA,1.08,NA,NA,NA,NA,189.84,43.58,189.84,43.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,14,Montane Cordillera
4108409.404,2624862.046,1307401,0,2017-JUL-10,1,F,NA,BC,14,SBSMC2-01,26,9,12,137,929,V,T,U,0,TC,OP,SNGL,LS,N,NA,NA,NA,417.23,0,1.09,0.12,NA,5.15,0.9,0.19,0,224.03,0,1.08,0.13,9.13,0.36,8.56,1.48,0.21,0.92,0.58,12.9,3.57,167.99,32.93,159.43,30.5,2.43,55,NA,48.6,49.9,40.2,29.5,20.7,NA,NA,NA,NA,NA,NA,331.13,0.17,14.2,14,Montane Cordillera
4115288.063,2597928.048,1314286,0,2002-JUN-28,0,N,NR,BC,14,Sub-BorealSpruceDryCool,-1,9,1,999,714,V,N,U,0,HG,DE,NA,MS,U,CMI5-0205-FO1,202,972,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,1.56,NA,0,4.88,2.02,14.29,5.35,14.29,5.35,0,55,NA,NA,13.5,43.4,35.1,11.9,NA,NA,NA,NA,NA,NA,97.48,NA,14.2,14,Montane Cordillera
4115289.961,2597929.155,1314286,0,2017-JUL-11,1,F,NA,BC,14,SBSDK-00,26,9,1,999,723,V,N,U,0,HE,DE,NA,ES,N,PLOT TREATMENT YEAR IS ESTIMATED.,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.01,0.18,8.52,2.48,0,0,0,0,0,15,NA,22.3,22.6,28.4,NA,NA,NA,NA,NA,NA,NA,NA,89.23,0.37,14.2,14,Montane Cordillera
4020639.058,2631474.429,1321141,0,2002-JUL-02,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMoistCool,-1,9,64,136,1128,V,T,U,0,TC,DE,SNGL,MS,U,CMI5-0263-FO1,201,971,422.65,128.01,0.46,0.86,NA,3.85,NA,NA,NA,269.35,62.72,1.1,1.72,NA,NA,0,NA,0.54,NA,1.87,17.1,5.73,13.03,3.87,13.03,3.87,0,35,NA,24,28.9,46.4,51.7,NA,NA,NA,NA,NA,NA,NA,514.48,0.09,14.2,14,Montane Cordillera
4078206.912,2574158.101,1328041,0,2003-SEP-04,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,9,14,100,928,V,T,U,0,TC,DE,SNGL,MS,U,CMI5-0473-FO1,202,972,443.75,54.5,7.77,2.1,NA,3.75,NA,NA,NA,246.8,26.53,6.24,1.31,NA,NA,43.8,NA,0.21,NA,5.95,2.47,0.81,263.7,46.96,219.9,40.39,6.57,55,NA,25,49,38.7,24,12.3,NA,NA,NA,NA,NA,NA,435.15,0.08,14.2,14,Montane Cordillera
4078198.262,2574148.481,1328041,0,2017-JUL-15,1,F,NA,BC,14,SBSMC2-01,26,9,10,64,924,V,T,U,4.93,TC,OP,MULT,LS,N,NA,NA,NA,181.06,285.94,1.6,0.17,NA,5.69,NA,NA,0,110.87,143.64,1.54,0.16,1.97,0,6.8,1.33,0.21,0.45,3.3,19.94,7.5,187.05,44.74,180.25,43.72,1.02,15,NA,34.1,44.3,25.9,NA,NA,NA,NA,NA,NA,NA,NA,294.05,0.18,14.2,14,Montane Cordillera
4037822.685,2506374.227,1355561,0,2002-JUN-29,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,9,5,-1,980,V,T,U,1.46,TC,SP,SNGL,MS,U,CMI5-0192-FO1,202,973,82.65,313.98,3.46,0,NA,2.57,NA,NA,NA,49.05,161.97,4.31,0,NA,NA,0,NA,0.12,NA,2.22,29.32,10.67,100.17,30.83,100.17,30.83,0,NA,NA,19.7,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.58,0.06,14.2,14,Montane Cordillera
4037817.828,2506366.804,1355561,0,2017-JUL-18,1,F,NA,BC,14,SBSMC2-01,26,9,7,300,957,V,T,U,1.86,TC,SP,MULT,LS,N,NA,NA,NA,65.75,174.81,0.1,0,NA,1.66,5,1.49,0,46.06,89.75,0.15,0,0,0,0,1.17,0.28,0.17,4.33,36.3,13.21,324.38,109.99,324.38,109.99,0,15,NA,38.2,43.3,17.3,NA,NA,NA,NA,NA,NA,NA,NA,453.45,0.12,14.2,14,Montane Cordillera
4162917.685,2523819.931,1328066,0,2001-JUN-24,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,10,1,999,1005,V,T,U,0,TM,OP,SNGL,MS,U,CMI4-0042-FO1,202,972,4.47,6.8,10.9,0,NA,0.16,13.25,3.12,NA,3.49,3.98,10.47,0,NA,NA,5.21,NA,0.24,NA,NA,NA,NA,76.77,20.27,71.56,19.26,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,14,Montane Cordillera
4162917.685,2523819.931,1328066,0,2014-AUG-12,1,F,NA,BC,14,Sub-BorealSpruceKluskusMoistCold,-1,10,1,999,1005,V,T,U,0,TM,OP,SNGL,MS,N,CMI4-0042-FO1,NA,NA,51.01,0,54.27,3.21,NA,1.38,5.2,1.63,0,31.55,0,35.73,1.96,10.01,1.33,0,1.16,0.16,0.89,0.83,9.81,3.29,23.38,6.58,23.38,6.58,0,35,NA,24.3,71.2,23.8,10.5,NA,NA,NA,NA,NA,NA,NA,228.15,0.3,14.2,14,Montane Cordillera
