nfi_plot,loc_id,meas_date,meas_num,plot_completion,incomp_reason,province,ecozone,prov_eco_type,prov_eco_ref,utm_n,utm_e,utm_zone,slope,aspect,elevation,land_base,land_cover,land_pos,plotvol_falllive,veg_type,density_cl,stand_stru,succ_stage,wetland_class,user_info,ec_region,ec_district,plotvol_standlive,plotvol_standdead,plotvol_smtr_live,plotvol_smtr_dead,grossvol_incr,grossvol_mai,plotvol_stump,plotbio_stump,plotbio_smstump,plotbio_lgtr_live,plotbio_lgtr_dead,plotbio_smtr_live,plotbio_smtr_dead,plotbio_lgshrub_live,plotbio_lgshrub_dead,plotvol_oddwd,plotbio_smshrub,plotbio_herb,plotbio_bryo,plotbio_fwd,plotvol_swd,plotbio_swd,plotvol_cwd,plotbio_cwd,plotvol_roundwd,plotbio_roundwd,plotbio_oddwd,sample_depth_min,sample_depth_org,cc_for_floor_8mm,cc_for_floor_total,cc_min0_15,cc_min15_35,cc_min35_55,cc_organic0_15_8mm,cc_organic0_15_total,cc_organic15_35_8mm,cc_organic15_35_total,cc_organic35_55_8mm,cc_organic35_55_total,avg_org_carb,avg_bulk_density_org
1314356,0,2002-AUG-13,0,N,NR,BC,14,Sub-BorealSpruceVeryWetCool,-1,6018431,575351,10,10,2,812,V,T,U,0.00,TC,SP,SNGL,MS,U,CMI4-0251-FO1,200,970,0.00,26.29,1.72,0.00,,1.20,48.10,5.63,,0.00,12.88,3.62,0.00,,,7.50,,2.50,,1.07,1.23,0.41,127.17,32.69,119.67,30.61,2.08,55.0,,8.9,36.6,33.8,29.5,19.0,,,,,,,358.33,0.11
1314376,0,2002-AUG-16,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirCaribooWetCold,-1,6015005,655410,10,11,284,1545,V,T,U,0.00,TC,SP,SNGL,MS,U,CMI4-0177-FO1,200,970,171.75,97.10,2.19,0.00,,1.06,2.05,0.57,,117.76,59.47,4.44,0.00,,,0.00,,0.75,,0.82,12.53,4.20,124.81,35.49,124.81,35.49,0.00,55.0,,16.4,20.9,57.6,31.1,16.2,,,,,,,292.84,0.19
1314376,0,2014-AUG-23,1,F,NA,BC,14,EngelmannSpruce--SubalpineFirCaribooWetCold,-1,6015005,655410,10,11,284,1545,V,T,U,0.00,TC,OP,COMP,TS,N,CMI4-0177-FO1,,,195.15,66.58,3.54,0.00,,1.01,,,0.00,126.38,31.68,5.60,0.00,0.00,0.00,0.00,0.80,0.40,2.91,3.44,5.86,1.69,137.63,38.15,137.63,38.15,0.00,15.0,,46.2,50.3,29.9,,,,,,,,,248.30,0.26
1314391,0,2011-MAY-28,0,P,IN,AB,14,(01)PX/(01a)Pine,-1,6010747,324255,11,20,319,1437,V,T,U,0.00,TC,OP,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,292.43,20.79,0.18,3.41,,2.65,,,,157.28,11.36,0.40,2.77,,,0.00,,,,,1.53,0.39,29.12,6.33,29.12,6.33,0.00,,,,,,,,,,,,,,,
1314711,0,2003-JUN-07,0,N,NR,MB,9,V9,-1,5724473,358537,14,0,999,655,V,T,U,0.00,TM,DE,MULT,MS,U,,153,715,91.09,1.21,21.33,17.21,,2.15,0.26,0.06,,57.53,0.70,18.92,15.34,,,65.31,0.53,0.10,0.38,1.43,21.35,5.69,124.03,20.42,58.72,11.86,8.56,53.0,,19.1,,18.4,44.3,58.0,,,,,,,415.75,0.14
1314711,0,2008-JUN-22,1,F,NA,MB,9,NA,-1,5724473,358537,14,0,999,655,V,T,U,0.00,TM,DE,MULT,MS,N,,,,123.27,4.18,14.51,10.45,,2.71,0.38,0.12,,74.18,2.56,12.57,9.78,0.00,0.00,20.81,0.00,0.00,0.00,0.02,21.67,3.58,42.74,6.56,21.93,3.79,2.77,,,16.0,18.9,,,,,,,,,,221.80,0.21
1314711,0,2018-AUG-24,2,F,NA,MB,6,TREMBLING ASPEN MIXEDWOOD/LOW SHRUB,9,5724473,358537,14,0,999,655,V,T,U,0.00,TM,DE,MULT,MS,N,mineral soil - mp1;2;3 -unable to dig 15cm large rocks. mp 3 and wood. mp4 hit sound wood,,,167.16,6.81,9.85,1.77,,3.05,,,0.00,102.39,4.57,10.09,1.60,0.00,0.00,0.00,0.02,0.12,0.22,1.57,21.98,6.01,4.81,0.93,4.81,0.93,0.00,10.6,,6.9,8.3,34.8,,,,,,,,,479.45,0.05
1314811,0,2003-JUN-05,0,N,NR,MB,6,V8,-1,5573258,301763,15,20,280,298,V,T,U,0.00,TB,OP,SNGL,MS,U,,91,376,32.75,24.98,7.47,0.00,,1.92,,,,21.05,14.40,9.12,0.00,,,0.00,0.78,0.13,0.75,1.45,6.17,2.06,24.92,5.59,24.92,5.59,0.00,55.0,,23.3,,21.6,13.4,14.6,,,,,,,307.67,0.19
1314811,0,2009-JUN-03,1,F,NA,MB,6,NA,-1,5573255,301765,15,20,280,287,V,T,U,0.00,TB,DE,SNGL,MS,N,,,,55.78,0.00,3.89,0.94,,1.55,0.82,0.11,0.00,33.55,0.00,3.83,0.95,3.87,0.31,11.65,0.01,0.00,0.01,0.00,5.62,2.09,20.55,3.16,8.90,1.18,1.98,,,13.9,17.0,,,,,,,,,,204.43,0.18
1314831,0,2004-JUL-24,0,F,NA,ON,6,ES16,1,5537296,373114,15,7,221,-1,V,T,U,0.00,TM,DE,MULT,MS,N,,,,81.50,0.00,19.49,0.00,,1.43,6.32,1.81,,50.09,0.00,16.05,0.00,1.01,0.00,0.00,1.43,0.06,0.31,1.42,5.92,2.20,52.55,8.89,52.55,8.89,0.00,55.0,,25.1,28.4,8.9,13.2,7.8,,,,,,,244.71,0.14
1314831,0,2008-JUL-15,1,F,NA,ON,6,ES16,1,5537296,373114,15,7,221,-1,V,T,U,0.00,TM,DE,SNGL,MS,N,,,,98.17,0.00,24.38,0.00,,2.28,,,0.00,58.20,0.00,18.06,0.00,0.90,0.00,0.00,0.42,0.10,0.76,1.00,3.45,0.69,12.95,2.03,12.95,2.03,0.00,15.0,,25.3,35.4,13.2,,,,,,,,,270.34,0.14
1314831,0,2018-JUL-18,2,F,NA,ON,6,B40TtDdncTt,10,5537296,373114,15,7,221,-1,V,T,U,0.00,TC,DE,SNGL,MS,N,,,,168.19,5.29,21.41,6.49,,3.15,,,0.00,98.66,3.07,14.61,4.06,0.89,0.00,0.00,0.21,0.21,1.53,0.89,13.32,4.74,20.18,2.79,20.18,2.79,0.00,15.0,,92.1,99.7,13.1,,,,,,,,,501.26,0.18
1314846,0,2004-AUG-17,0,F,NA,ON,6,ES12,1,5510237,426568,15,-1,-1,-1,V,T,U,0.00,TC,SP,SNGL,MS,N,,,,0.44,0.00,1.39,0.00,,0.01,,,,0.34,0.00,1.45,0.00,0.00,0.00,0.00,0.90,0.06,0.77,0.33,26.00,5.88,18.76,3.88,18.76,3.88,0.00,15.0,,10.6,13.1,33.4,,,,,,,,,361.95,0.03
1314846,0,2017-JUL-19,1,F,NA,ON,6,B12Tl,10,5510237,426568,15,-1,-1,-1,V,T,U,0.00,TC,SP,SNGL,MS,N,,,,2.63,0.00,12.27,0.09,,0.07,0.20,0.04,0.00,1.83,0.00,10.44,0.07,0.05,0.09,0.00,2.47,0.03,5.97,0.50,12.66,3.09,1.49,0.36,1.49,0.36,0.00,15.0,35.0,3.9,5.6,17.5,,,2.8,7.4,13.6,15.6,,,363.88,0.07
1314851,0,2004-AUG-06,0,F,NA,ON,6,ES12,1,5501222,444380,15,48,130,430,V,T,U,0.00,TC,SP,SNGL,LS,N,,,,18.94,10.74,0.00,0.00,,0.20,,,,12.72,5.88,0.00,0.00,0.00,0.00,0.00,0.61,0.06,0.48,1.07,7.65,1.90,54.34,8.04,54.34,8.04,0.00,35.0,,28.8,36.3,17.2,20.9,,,,,,,,398.80,0.11
1314851,0,2008-JUL-17,1,F,NA,ON,6,ES12,1,5501222,444380,15,48,130,430,V,T,U,0.00,TC,SP,SNGL,LS,N,,,,17.85,13.88,0.01,0.00,,0.65,,,0.00,11.28,8.12,0.02,0.00,0.00,0.00,0.00,1.78,0.13,6.36,0.24,12.24,2.64,41.78,13.73,41.78,13.73,0.00,,,15.2,16.7,,,,,,,,,,396.18,0.15
1314851,0,2018-JUL-20,2,F,NA,ON,6,B34TtdSnOTt,10,5501222,444380,15,48,130,430,V,T,U,0.00,TC,SP,SNGL,LS,N,,,,21.64,0.70,2.67,0.00,,0.42,,,0.00,14.77,0.40,2.39,0.00,0.00,0.00,0.00,5.41,0.07,8.42,1.03,21.77,9.43,58.17,17.78,58.17,17.78,0.00,15.0,,44.5,49.5,11.3,,,,,,,,,488.53,0.17
1321141,0,2002-JUL-02,0,N,NR,BC,14,EngelmannSpruce--SubalpineFirMoistCool,-1,6005248,585582,9,64,136,1128,V,T,U,0.00,TC,DE,SNGL,MS,U,CMI5-0263-FO1,201,971,422.65,128.01,0.46,0.86,,3.85,,,,269.35,62.72,1.10,1.72,,,0.00,,0.54,,1.87,17.10,5.73,13.03,3.87,13.03,3.87,0.00,35.0,,24.0,28.9,46.4,51.7,,,,,,,,514.48,0.09
1321206,0,2004-AUG-24,0,N,NR,BC,14,Sub-BorealSpruceStuartDryWarm,-1,6003546,454428,10,2,999,690,V,T,U,9.88,TM,OP,SNGL,MS,U,CMI4-0548-FO1,203,982,301.86,3.21,0.08,0.00,,2.54,,,,171.91,1.79,0.14,0.00,,,0.00,,0.54,,,0.00,0.00,79.29,23.23,79.29,23.23,0.00,47.0,,36.1,54.7,19.6,14.6,7.7,,,,,,,423.65,0.12
1321206,0,2014-JUL-27,1,F,NA,BC,14,Sub-BorealSpruceStuartDryWarm,-1,6003548,454429,10,2,999,690,V,T,U,0.00,TM,OP,SNGL,LS,N,CMI4-0548-FO1,,,243.24,91.57,0.02,0.00,,2.23,1.06,0.39,0.00,139.37,44.41,0.03,0.00,0.20,0.00,0.00,1.31,0.33,1.12,2.10,10.80,3.36,90.65,27.15,90.65,27.15,0.00,15.0,,24.9,32.6,26.2,,,,,,,,,269.90,0.22
1321236,0,2003-JUL-14,0,N,NR,BC,14,Sub-BorealSpruceWillowWetCool,-1,5998420,574495,10,4,-1,675,V,T,U,0.00,TC,OP,SNGL,MS,U,CMI4-0436-FO1,203,981,60.80,5.21,3.86,1.55,,2.13,4.15,0.63,,49.02,4.75,3.15,2.59,,,0.00,,0.38,,0.47,1.97,0.55,29.69,8.22,29.69,8.22,0.00,55.0,,59.0,74.6,29.6,28.1,9.2,,,,,,,247.53,0.19
1321236,0,2014-AUG-18,1,F,NA,BC,14,Sub-BorealSpruceWillowWetCool,-1,5998420,574495,10,4,-1,675,V,T,U,0.00,TC,DE,COMP,MS,N,CMI4-0436-FO1,,,179.61,3.73,0.03,0.00,,4.37,,,0.00,115.45,3.71,0.03,0.00,0.45,0.00,0.00,1.83,0.39,0.95,0.25,9.26,3.10,37.16,10.95,37.16,10.95,0.00,15.0,,20.0,21.4,20.8,,,,,,,,,181.48,0.26
1321306,0,2006-SEP-03,0,N,NR,AB,9,,-1,5973010,460784,11,0,999,1120,V,T,U,0.00,TC,DE,MULT,LS,U,,145,621,18.06,0.00,7.80,0.03,,0.24,3.62,1.04,,12.00,0.00,10.23,0.05,,,0.00,8.84,3.41,2.41,0.25,7.68,2.52,6.59,2.32,6.59,2.32,0.00,55.0,,41.1,,22.5,6.2,7.1,,,,,,,289.89,0.11
1321306,1,2007-JUN-12,0,P,IN,AB,9,(02)PM/(02a)Pine,-1,5973008,460785,11,1,999,1136,V,T,U,0.00,TC,OP,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,101.32,16.39,4.51,1.72,,1.51,,,,72.91,9.92,6.33,1.37,,,0.00,,,,,3.02,1.00,1.81,0.66,1.81,0.66,0.00,,,,,,,,,,,,,,,
1321321,0,2011-MAY-26,0,P,IN,AB,9,(06)RG/(06a)Pine,-1,5965342,520378,11,9,323,1165,V,T,U,0.00,TM,SP,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,164.02,1.35,12.39,0.37,,2.27,,,,107.31,0.95,11.74,0.34,,,0.00,,,,,7.49,1.87,29.73,5.31,29.73,5.31,0.00,,,,,,,,,,,,,,,
1321341,0,2006-SEP-01,0,N,NR,AB,9,,-1,5955109,599837,11,4,90,793,V,T,U,0.00,TB,DE,MULT,LS,U,,145,622,102.53,59.23,26.13,0.27,,4.26,52.92,12.33,,67.22,37.28,42.25,0.29,,,0.00,1.88,0.45,0.00,0.40,9.43,3.02,40.24,10.39,40.24,10.39,0.00,55.0,,44.7,,39.6,15.5,17.9,,,,,,,341.86,0.18
1321341,1,2013-MAY-28,0,P,IN,AB,9,(04)MM/(04d)AwMix,-1,5955108,599837,11,2,999,810,V,T,U,0.00,TM,SP,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,61.78,81.17,6.66,1.41,,2.98,,,,42.14,83.51,5.57,0.99,,,0.00,,,,,8.78,2.51,90.65,25.60,90.65,25.60,0.00,,,,,,,,,,,,,,,
1321581,0,2003-SEP-05,0,N,NR,SK,9,,-1,5720841,313921,14,2,999,619,V,T,U,0.00,TB,DE,MULT,TS,U,,153,715,167.96,82.47,6.79,0.58,,2.18,,,,100.35,48.13,10.88,0.53,,,9.13,0.60,0.22,0.07,2.90,34.44,9.43,81.43,16.30,72.30,14.40,1.90,55.0,,71.3,,39.2,19.2,32.4,,,,,,,386.67,0.09
1321581,0,2013-AUG-26,1,F,NA,SK,9,-1,-1,5720848,313938,14,2,999,619,V,T,U,1.66,TB,SP,MULT,TS,N,New coordinates obtained witth 2-5m certified accuracy GPS and NAD83Changed Density Class to sparse since the main canopy of At is sparse and dying outThere are a few intermediate At and Ac (bolsom poplar) and Pin cherry; but Alder and Willow,,,101.59,62.65,0.00,0.00,,1.33,2.20,0.49,0.00,62.88,33.71,0.00,0.00,32.35,0.44,3.56,0.58,0.25,0.04,1.08,13.34,1.08,206.12,38.78,202.56,38.31,0.47,15.0,,93.3,132.9,60.3,,,,,,,,,359.95,0.19
1321586,0,2003-JUN-03,0,N,NR,MB,9,V9,-1,5713370,332507,14,36,49,598,V,T,U,0.00,TM,DE,SNGL,MS,U,Getnextphotofurthereast,153,715,155.69,10.31,9.65,5.02,,3.25,0.44,0.17,,94.71,6.34,7.81,4.15,,,0.00,0.38,0.20,0.13,1.50,5.92,1.81,5.66,0.81,5.66,0.81,0.00,35.0,,21.7,,71.4,89.8,,,,,,,,391.67,0.16
1321586,0,2008-JUN-23,1,F,NA,MB,9,NA,-1,5713370,332507,14,36,49,598,V,T,U,0.00,TM,DE,SNGL,MS,N,,,,196.34,16.91,0.31,0.00,,3.81,0.18,0.08,,114.09,9.88,0.53,0.00,9.01,0.40,0.00,0.01,0.00,0.00,0.01,5.12,1.26,2.32,0.31,2.32,0.31,0.00,,,11.5,12.4,,,,,,,,,,372.53,0.08
1321586,0,2018-AUG-02,2,F,NA,MB,9,TREMBLING ASPEN MIXED WOOD/LOW SHRUB,9,5713370,332507,14,36,49,598,V,T,U,30.79,TM,DE,SNGL,MS,N,FF- MP2 - attempted to place away/ not in horse manure.  mineral - MP1 - spilled a couple glass beads by accident into hole. May find in sample,,,176.40,8.90,0.02,0.00,,3.27,1.50,0.37,0.00,120.62,5.10,0.09,0.00,2.22,1.46,0.00,0.45,0.52,0.03,0.72,25.01,7.19,18.41,5.08,18.41,5.08,0.00,15.0,,60.1,62.4,70.6,,,,,,,,,321.23,0.23
1321686,0,2003-JUN-03,0,N,NR,MB,6,V9,-1,5563524,703200,14,0,999,284,V,T,U,0.00,TB,SP,MULT,ES,U,,91,375,5.04,0.00,0.15,0.02,,0.34,,,,3.96,0.00,0.37,0.04,,,0.00,0.38,0.33,0.08,0.73,15.24,4.96,15.18,4.74,15.18,4.74,0.00,50.0,,8.8,,10.5,5.0,3.2,,,,,,,318.75,0.15
1321686,0,2009-JUN-01,1,F,NA,MB,6,NA,-1,5563526,703193,14,0,999,293,V,T,U,0.00,TB,OP,MULT,ES,N,Site has been site preped with Bracke but no sign of seedlings. No seedlings survived from 1994. Never re-planted.,,,8.29,0.00,4.76,0.00,,,,,0.00,5.95,0.00,5.20,0.00,4.90,0.10,0.00,0.01,0.00,0.00,0.00,6.79,2.33,12.78,3.07,12.78,3.07,0.00,,,19.0,23.7,,,,,,,,,,98.20,0.27
1321711,0,2004-AUG-04,0,F,NA,ON,6,ES20D,1,5519458,364207,15,14,162,-1,V,T,U,0.00,TC,DE,SNGL,MS,N,,,,120.85,0.00,24.77,0.00,,4.17,3.32,0.94,,75.01,0.00,16.97,0.00,0.16,0.00,0.00,0.33,0.00,0.09,0.52,5.86,1.71,4.63,0.95,4.63,0.95,0.00,55.0,,13.0,13.7,16.3,18.8,6.9,,,,,,,324.25,0.10
1321711,0,2016-JUL-26,1,F,NA,ON,6,B49Tt,10,5519458,364207,15,14,162,-1,V,T,U,0.00,TC,DE,SNGL,MS,N,,,,184.28,4.88,12.25,13.07,,4.61,,,0.00,109.36,2.99,8.13,8.30,0.16,0.00,0.00,0.57,0.03,0.81,1.10,4.19,1.43,0.00,0.00,0.00,0.00,0.00,15.0,,9.2,12.1,26.5,,,,,,,,,467.64,0.05
1321751,0,2004-AUG-31,0,F,NA,ON,6,ES34,1,5447353,506564,15,2,999,-1,V,T,W,0.00,TC,SP,SNGL,OG,N,,,,1.05,0.00,1.88,0.00,,0.04,,,,0.88,0.00,4.28,0.00,0.00,0.00,0.00,0.93,0.30,0.72,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,57.3,94.4,,,,,,,,,,442.45,
1321751,0,2016-AUG-03,1,F,NA,ON,6,B126Tl,10,5447353,506564,15,2,999,-1,V,T,W,0.00,TC,SP,SNGL,OG,B,,,,3.29,0.00,20.44,0.02,,0.10,,,0.00,2.37,0.00,21.81,0.02,0.00,0.00,0.00,3.52,0.27,3.70,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,55.0,,,,,,3.4,10.4,15.9,26.0,39.5,47.4,474.05,0.04
1321791,0,2006-AUG-15,0,F,NA,ON,6,ES22M,1,5375068,648734,15,12,272,-1,V,T,U,0.00,TM,DE,SNGL,TS,N,,,,179.97,372.61,0.15,0.04,,9.21,,,,98.12,201.26,0.43,0.03,3.96,0.00,0.00,0.26,0.27,0.02,2.15,6.42,1.58,63.91,8.39,63.91,8.39,0.00,55.0,,14.1,22.9,20.5,14.0,3.5,,,,,,,386.85,0.06
1321791,0,2017-SEP-05,1,F,NA,ON,6,B52TtfMDTt,10,5375068,648734,15,12,272,-1,V,T,U,0.00,TC,OP,SNGL,OG,N,,,,171.58,283.72,0.05,0.00,,5.62,,,0.00,91.12,134.41,0.12,0.00,11.26,0.00,0.00,1.05,0.56,2.29,1.91,4.19,0.83,51.26,10.39,51.26,10.39,0.00,15.0,,32.5,59.2,25.5,,,,,,,,,334.13,0.17
1327976,0,2004-JUL-02,0,N,NR,BC,13,CoastalWesternHemlockCentralVeryWetHypermaritime,-1,5977539,406341,9,18,255,143,V,T,U,0.00,TC,OP,SNGL,MS,U,CMI5-0519-FO1,191,946,226.10,79.63,4.63,8.95,,1.54,,,,126.04,53.01,6.82,6.91,,,16.80,,0.80,,,0.00,0.00,50.56,14.17,33.76,11.65,2.52,,55.0,,,,,,86.5,99.1,170.1,181.6,287.5,285.2,474.77,0.15
1327976,0,2017-AUG-14,1,F,NA,BC,13,CWHVH2-11,26,5977537,406345,9,18,254,144,V,T,U,0.00,TC,SP,COMP,OG,N,NO SPECIFIC NATURAL STAND DISTURBANCE.,,,250.02,72.29,0.00,1.58,,1.40,4.74,1.09,0.00,131.94,35.66,0.00,1.14,3.81,1.49,3.83,1.74,0.30,0.29,0.15,1.97,0.66,8.21,1.74,4.38,0.93,0.81,,35.0,,,,,,52.4,55.8,109.4,115.1,,,394.30,0.14
1328041,0,2003-SEP-04,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,5988640,666490,9,14,100,928,V,T,U,0.00,TC,DE,SNGL,MS,U,CMI5-0473-FO1,202,972,443.75,54.50,7.77,2.10,,3.75,,,,246.80,26.53,6.24,1.31,,,43.80,,0.21,,5.95,2.47,0.81,263.70,46.96,219.90,40.39,6.57,55.0,,25.0,49.0,38.7,24.0,12.3,,,,,,,435.15,0.08
1328041,0,2017-JUL-15,1,F,NA,BC,14,SBSMC2-01,26,5988627,666488,9,10,64,924,V,T,U,4.93,TC,OP,MULT,LS,N,,,,181.06,285.94,1.60,0.17,,5.69,,,0.00,110.87,143.64,1.54,0.16,1.97,0.00,6.80,1.33,0.21,0.45,3.30,19.94,7.50,187.05,44.74,180.25,43.72,1.02,15.0,,34.1,44.3,25.9,,,,,,,,,294.05,0.18
1328066,0,2001-JUN-24,0,N,NR,BC,14,Sub-BorealSpruceBabineMoistCold,-1,5986941,373526,10,1,999,1005,V,T,U,0.00,TM,OP,SNGL,MS,U,CMI4-0042-FO1,202,972,4.47,6.80,10.90,0.00,,0.16,13.25,3.12,,3.49,3.98,10.47,0.00,,,5.21,,0.24,,,,,76.77,20.27,71.56,19.26,1.01,,,,,,,,,,,,,,,
1328066,0,2014-AUG-12,1,F,NA,BC,14,Sub-BorealSpruceKluskusMoistCold,-1,5986941,373526,10,1,999,1005,V,T,U,0.00,TM,OP,SNGL,MS,N,CMI4-0042-FO1,,,51.01,0.00,54.27,3.21,,1.38,5.20,1.63,0.00,31.55,0.00,35.73,1.96,10.01,1.33,0.00,1.16,0.16,0.89,0.83,9.81,3.29,23.38,6.58,23.38,6.58,0.00,35.0,,24.3,71.2,23.8,10.5,,,,,,,,228.15,0.30
1328086,0,2002-AUG-13,0,N,NR,BC,14,Sub-BorealSpruceStuartDryWarm,-1,5983535,453575,10,4,-1,780,V,T,U,0.00,TC,OP,SNGL,MS,U,CMI4-0301-FO1,203,982,337.50,72.65,0.57,0.00,,3.48,,,,176.02,36.24,1.18,0.00,,,27.50,,0.31,,2.44,12.90,4.70,144.44,50.66,116.94,40.65,10.01,55.0,,13.4,15.0,19.9,7.3,5.0,,,,,,,178.91,0.15
1328086,0,2014-JUL-19,1,F,NA,BC,14,Sub-BorealSpruceStuartDryWarm,-1,5983536,453576,10,4,160,780,V,T,U,0.00,TC,SP,SNGL,ES,N,CMI4-0301-FO1,,,0.00,0.00,2.26,0.00,,,10.28,3.74,0.00,0.00,0.00,3.63,0.00,0.15,0.00,2.03,2.19,1.14,1.65,0.81,31.35,10.50,49.39,16.29,47.36,15.61,0.68,15.0,,24.8,27.5,20.8,,,,,,,,,160.83,0.44
1328106,0,2002-AUG-15,0,N,NR,BC,14,Sub-BorealSpruceMossvaleMoistCool,-1,5980120,533617,10,9,110,780,V,N,U,0.00,SL,DE,NA,MS,U,CMI4-0277-FO1,203,981,6.84,0.00,1.76,0.00,,0.57,,,,8.92,0.00,5.42,0.00,,,0.00,,0.53,,11.59,6.36,2.61,25.29,8.32,25.29,8.32,0.00,32.0,,5.1,22.4,65.7,57.3,,,,,,,,319.73,0.09
1328176,0,2007-JUN-15,0,P,IN,AB,9,(02)PM/(02c)Sb,-1,5958250,418498,11,2,999,1393,V,T,U,0.00,TC,SP,U,UR,N,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,256.33,20.06,1.02,0.77,,1.84,,,,168.20,11.91,1.25,0.69,,,0.00,,,,,10.57,2.71,38.49,8.47,38.49,8.47,0.00,,,,,,,,,,,,,,,
1328196,0,2011-JUN-12,0,P,IN,AB,9,(09)MD/(09a)SbLt,-1,5948034,497959,11,0,999,1046,V,T,W,0.00,TC,OP,U,UR,F,ABMI establishes 4 plots per installation - plot attributes are taken from installation centre (centre between all 4 plots) or averaged across all 4 plots / provided UTM coordinates are provided based on hazed locations (accuracy within +/- 5 km),,,60.70,12.55,1.14,0.00,,0.63,,,,45.92,8.81,1.55,0.00,,,0.00,,,,,1.41,0.36,13.70,3.81,13.70,3.81,0.00,,,,,,,,,,,,,,,
1328496,0,2003-AUG-06,0,N,NR,MB,9,V3,-1,5649988,436345,14,3,-1,363,V,T,U,0.00,TB,OP,SNGL,LS,U,Twocrewsworkedtogetheronthisplotforatotalofseven(hrs)hencereducedplottime.,154,716,156.40,81.22,0.00,0.00,,3.09,13.48,5.01,,107.28,73.49,0.00,0.00,,,0.00,,,,,10.49,2.28,16.24,5.21,16.24,5.21,0.00,55.0,,8.9,,47.2,14.7,11.3,,,,,,,300.25,0.09
1328496,0,2013-AUG-11,1,F,NA,MB,9,NA,-1,5649985,436345,14,3,12,362,V,T,U,0.00,TB,OP,SNGL,LS,N,,,,180.41,37.36,0.00,0.02,,2.25,1.66,0.34,0.05,117.06,28.00,0.01,0.02,10.20,2.78,0.00,1.23,0.16,0.01,0.89,15.49,5.19,44.50,13.41,44.50,13.41,0.00,15.0,,7.1,8.6,38.0,,,,,,,,,296.82,0.08
1328581,0,2004-AUG-09,0,N,NR,MB,6,V33,-1,5519589,319454,15,0,999,339,V,T,W,0.00,TC,SP,MULT,LS,U,AneedlerustsimilartoChryled(ForestInsects&DiseasesinthePrairieProvinces,91,376,1.50,0.00,10.05,0.80,,0.02,,,,1.38,0.00,18.14,0.97,,,0.00,2.50,0.28,2.25,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,60.0,,,,,,,,,,,477.55,0.02
1328581,0,2009-AUG-04,1,F,NA,MB,6,NA,-1,5519591,319457,15,0,999,339,V,T,W,0.00,TC,SP,MULT,LS,B,,,,2.01,0.00,11.84,1.16,,0.02,,,0.00,1.84,0.00,21.68,1.26,0.00,0.00,0.00,0.02,0.00,0.02,0.00,0.99,0.34,0.00,0.00,0.00,0.00,0.00,,25.0,,,,,,6.6,8.3,5.5,5.6,,,450.98,0.01
1328586,0,2003-JUN-22,0,N,NR,MB,6,V33,-1,5510598,337284,15,0,999,343,V,T,W,0.00,TC,SP,SNGL,OG,U,,91,377,2.44,0.00,2.97,0.26,,0.03,,,,1.90,0.00,3.98,0.30,,,0.00,1.78,0.23,2.50,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,15.0,,,,,,58.3,,,,,,486.00,0.08
1328586,0,2014-JUN-19,1,F,NA,MB,6,NA,-1,5510604,337285,14,0,999,351,V,T,W,0.00,TC,SP,COMP,OG,B,FIRE ORIGINATED,,,5.13,0.00,8.76,2.83,,0.06,,,0.00,4.28,0.00,11.35,2.83,0.00,0.00,0.00,2.48,0.41,2.54,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,35.0,,,,,,11.3,11.6,17.5,18.4,,,488.27,0.02
1328616,0,2004-JUL-21,0,F,NA,ON,6,ES16,1,5456597,444168,15,13,321,-1,V,T,U,0.00,TM,DE,SNGL,LS,N,,,,175.82,0.00,2.65,0.00,,1.91,6.00,1.66,,113.28,0.00,3.55,0.00,0.62,0.00,0.00,1.14,0.36,0.06,1.35,26.00,6.47,33.59,6.52,33.59,6.52,0.00,55.0,,21.5,23.8,4.2,8.9,3.0,,,,,,,304.66,0.12
